VenteID;DateVente;ClientID;ProduitID;Quantite
V03736;2022-03-18;C002;P007;1
V03737;2023-01-22;C006;P008;1
V03738;2022-01-03;C008;P001;1
V03739;2022-10-05;C006;P005;5
V03740;2024-10-01;C007;P002;1
V03741;2023-03-15;C003;P008;4
V03742;2022-01-17;C007;P002;4
V03743;2023-06-25;C005;P001;3
V03744;2022-10-20;C002;P004;2
V03745;2024-09-23;C003;P009;2
V03746;2024-05-09;C007;P010;3
V03747;2023-03-04;C001;P002;3
V03748;2024-05-14;C009;P010;5
V03749;2022-10-03;C005;P002;2
V03750;2024-11-08;C009;P009;3
V03751;2022-07-29;C002;P008;2
V03752;2023-06-24;C009;P005;5
V03753;2023-06-15;C008;P001;4
V03754;2023-07-09;C007;P006;1
V03755;2024-07-17;C003;P001;3
V03756;2022-08-26;C001;P002;1
V03757;2024-12-19;C010;P004;3
V03758;2023-04-16;C010;P004;3
V03759;2023-10-12;C001;P003;4
V03760;2023-03-09;C007;P001;3
V03761;2022-02-14;C010;P004;4
V03762;2024-04-23;C004;P005;5
V03763;2022-04-02;C002;P005;1
V03764;2024-05-06;C010;P010;1
V03765;2024-10-11;C007;P006;4
V03766;2024-04-03;C004;P007;1
V03767;2023-06-17;C001;P001;5
V03768;2022-01-08;C004;P008;4
V03769;2022-12-22;C010;P002;1
V03770;2022-12-21;C010;P005;2
V03771;2024-11-01;C006;P009;4
V03772;2023-07-24;C002;P008;2
V03773;2024-11-08;C007;P007;5
V03774;2024-07-19;C008;P006;2
V03775;2023-07-07;C001;P001;1
V03776;2023-10-18;C005;P008;3
V03777;2023-12-20;C006;P008;1
V03778;2022-08-18;C001;P006;1
V03779;2023-05-01;C006;P003;5
V03780;2023-11-05;C010;P006;2
V03781;2024-07-18;C010;P008;5
V03782;2022-10-06;C009;P003;1
V03783;2024-10-02;C003;P004;5
V03784;2022-09-10;C003;P002;2
V03785;2024-07-17;C007;P007;3
V03786;2023-06-29;C008;P004;5
V03787;2023-02-07;C004;P002;1
V03788;2022-02-13;C002;P007;2
V03789;2024-05-20;C003;P001;2
V03790;2022-09-03;C004;P004;2
V03791;2022-08-05;C005;P008;1
V03792;2024-02-25;C004;P009;4
V03793;2023-07-09;C009;P002;1
V03794;2022-03-13;C009;P002;1
V03795;2023-02-20;C009;P001;3
V03796;2023-09-17;C001;P006;5
V03797;2023-03-03;C005;P008;2
V03798;2024-10-28;C009;P001;2
V03799;2024-12-06;C006;P004;3
V03800;2022-05-14;C002;P010;1
V03801;2024-11-04;C005;P010;5
V03802;2024-10-07;C003;P007;2
V03803;2023-02-25;C001;P004;2
V03804;2024-08-20;C003;P001;3
V03805;2024-06-26;C006;P007;2
V03806;2024-01-06;C010;P007;4
V03807;2024-11-14;C004;P008;4
V03808;2023-04-01;C007;P001;2
V03809;2023-04-25;C005;P001;3
V03810;2023-03-16;C006;P006;2
V03811;2024-04-08;C001;P010;1
V03812;2023-08-05;C003;P010;2
V03813;2024-08-30;C009;P005;1
V03814;2024-07-09;C003;P007;2
V03815;2022-01-29;C004;P010;1
V03816;2023-05-30;C002;P007;1
V03817;2022-07-13;C004;P007;4
V03818;2023-04-22;C005;P010;4
V03819;2022-01-18;C003;P004;5
V03820;2022-01-26;C008;P003;3
V03821;2022-08-19;C006;P004;3
V03822;2023-12-16;C006;P004;2
V03823;2023-01-31;C008;P008;5
V03824;2024-11-15;C007;P001;2
V03825;2024-05-08;C008;P001;2
V03826;2022-02-17;C003;P008;4
V03827;2023-01-17;C010;P002;4
V03828;2022-09-19;C010;P006;1
V03829;2024-03-21;C002;P009;1
V03830;2022-09-30;C002;P001;1
V03831;2023-12-16;C006;P001;4
V03832;2023-06-26;C005;P010;4
V03833;2022-12-08;C010;P008;5
V03834;2022-03-22;C001;P002;1
V03835;2023-06-21;C005;P005;1
V03836;2022-05-19;C005;P001;4
V03837;2022-12-15;C004;P009;4
V03838;2023-04-22;C002;P007;5
V03839;2022-06-24;C009;P004;4
V03840;2022-03-13;C004;P004;2
V03841;2023-12-31;C005;P003;5
V03842;2024-07-11;C004;P004;1
V03843;2024-08-03;C007;P005;2
V03844;2022-10-02;C010;P004;3
V03845;2022-01-15;C006;P001;1
V03846;2023-07-04;C004;P007;3
V03847;2023-07-27;C002;P006;2
V03848;2022-05-16;C001;P009;5
V03849;2022-02-10;C003;P008;4
V03850;2022-04-26;C010;P005;3
V03851;2024-10-10;C008;P005;2
V03852;2023-07-12;C008;P009;4
V03853;2022-07-24;C002;P009;4
V03854;2023-03-17;C002;P009;2
V03855;2022-11-23;C006;P004;1
V03856;2023-07-09;C001;P010;2
V03857;2024-01-31;C007;P003;2
V03858;2023-05-07;C003;P004;1
V03859;2022-06-04;C010;P008;5
V03860;2022-05-02;C002;P006;5
V03861;2024-09-15;C008;P010;3
V03862;2023-09-26;C010;P001;1
V03863;2022-07-22;C003;P010;4
V03864;2022-10-23;C007;P008;3
V03865;2022-10-23;C006;P003;2
V03866;2023-07-22;C002;P003;1
V03867;2024-08-11;C008;P009;3
V03868;2022-02-27;C004;P006;1
V03869;2024-08-30;C003;P009;3
V03870;2022-11-06;C009;P003;2
V03871;2024-03-09;C002;P006;1
V03872;2023-06-08;C007;P009;5
V03873;2024-04-13;C003;P006;5
V03874;2023-02-24;C010;P005;3
V03875;2023-01-11;C002;P006;1
V03876;2022-12-30;C001;P006;1
V03877;2024-02-04;C009;P002;3
V03878;2022-06-10;C008;P004;1
V03879;2024-10-12;C004;P010;4
V03880;2023-09-04;C010;P002;3
V03881;2022-10-23;C003;P010;3
V03882;2023-01-15;C003;P007;1
V03883;2023-08-17;C002;P001;5
V03884;2022-01-29;C010;P004;3
V03885;2023-06-27;C009;P005;5
V03886;2023-03-15;C004;P009;3
V03887;2022-12-20;C007;P003;2
V03888;2024-05-08;C010;P004;5
V03889;2022-07-24;C002;P007;3
V03890;2022-08-09;C006;P008;4
V03891;2024-12-28;C008;P009;4
V03892;2022-04-16;C004;P009;4
V03893;2022-03-14;C008;P004;1
V03894;2023-01-30;C007;P009;2
V03895;2023-09-18;C008;P008;4
V03896;2024-02-23;C002;P004;5
V03897;2024-12-12;C001;P007;3
V03898;2024-06-02;C006;P010;4
V03899;2022-07-23;C003;P004;4
V03900;2024-02-21;C010;P003;5
V03901;2023-03-17;C009;P004;4
V03902;2022-04-13;C008;P009;1
V03903;2024-08-30;C008;P001;1
V03904;2022-01-25;C001;P001;5
V03905;2022-11-02;C008;P005;2
V03906;2024-03-28;C005;P004;1
V03907;2024-07-07;C006;P007;4
V03908;2022-12-14;C010;P005;4
V03909;2022-04-25;C010;P008;3
V03910;2022-11-07;C002;P006;3
V03911;2022-03-13;C006;P009;1
V03912;2022-03-07;C004;P005;3
V03913;2023-11-18;C001;P007;5
V03914;2023-04-30;C005;P007;2
V03915;2024-03-11;C005;P005;3
V03916;2024-04-28;C006;P009;3
V03917;2022-10-05;C001;P007;1
V03918;2022-05-24;C001;P008;1
V03919;2024-01-09;C003;P005;4
V03920;2023-02-07;C001;P002;2
V03921;2024-04-18;C003;P007;4
V03922;2022-03-05;C007;P004;2
V03923;2022-01-21;C009;P008;4
V03924;2023-11-26;C004;P002;5
V03925;2024-08-10;C009;P003;4
V03926;2024-09-01;C008;P001;2
V03927;2023-10-04;C009;P007;2
V03928;2022-03-03;C010;P004;5
V03929;2022-05-03;C001;P002;2
V03930;2022-07-16;C004;P008;5
V03931;2024-10-10;C005;P006;1
V03932;2023-05-14;C006;P006;1
V03933;2022-10-07;C001;P003;5
V03934;2023-11-15;C003;P010;2
V03935;2022-01-26;C010;P008;2
V03936;2022-02-23;C006;P008;1
V03937;2024-08-02;C009;P007;3
V03938;2023-03-19;C007;P001;1
V03939;2024-08-03;C008;P002;1
V03940;2022-07-03;C007;P005;2
V03941;2023-01-24;C001;P006;1
V03942;2022-03-12;C004;P009;2
V03943;2024-07-13;C001;P005;3
V03944;2022-12-18;C005;P001;1
V03945;2022-11-25;C001;P009;4
V03946;2022-07-11;C010;P002;2
V03947;2022-08-12;C004;P002;4
V03948;2023-02-23;C005;P005;5
V03949;2024-02-19;C007;P005;1
V03950;2022-03-26;C008;P002;1
V03951;2024-11-09;C006;P006;5
V03952;2024-08-25;C005;P008;5
V03953;2022-06-04;C002;P003;1
V03954;2024-03-09;C009;P009;3
V03955;2024-10-12;C003;P002;1
V03956;2022-10-19;C004;P005;2
V03957;2023-01-16;C007;P004;3
V03958;2022-09-03;C009;P007;1
V03959;2022-02-21;C009;P002;4
V03960;2023-06-04;C002;P002;3
V03961;2023-10-10;C001;P007;1
V03962;2023-07-27;C002;P009;1
V03963;2024-04-14;C004;P007;4
V03964;2022-08-18;C009;P002;3
V03965;2024-10-12;C003;P002;4
V03966;2022-08-16;C008;P005;1
V03967;2022-12-09;C003;P007;1
V03968;2022-05-21;C002;P001;4
V03969;2024-08-28;C001;P004;1
V03970;2022-01-13;C006;P007;4
V03971;2024-07-20;C002;P002;3
V03972;2023-06-10;C004;P002;5
V03973;2023-09-20;C004;P009;3
V03974;2023-05-17;C005;P010;4
V03975;2024-04-13;C007;P003;5
V03976;2022-04-21;C001;P007;4
V03977;2022-10-24;C002;P001;5
V03978;2023-04-07;C009;P006;5
V03979;2023-09-10;C005;P006;4
V03980;2023-08-24;C003;P006;2
V03981;2022-09-27;C003;P005;1
V03982;2023-01-12;C001;P007;2
V03983;2024-01-09;C002;P006;3
V03984;2022-10-23;C004;P005;1
V03985;2022-07-10;C009;P003;4
V03986;2024-03-24;C009;P007;5
V03987;2022-02-01;C003;P009;1
V03988;2022-10-23;C006;P004;3
V03989;2023-12-03;C004;P007;3
V03990;2023-01-06;C003;P009;5
V03991;2023-03-16;C001;P005;1
V03992;2023-07-07;C009;P004;2
V03993;2022-06-18;C004;P008;5
V03994;2022-10-18;C002;P008;5
V03995;2022-02-04;C007;P002;1
V03996;2023-07-11;C009;P005;5
V03997;2023-09-17;C002;P001;1
V03998;2024-07-02;C007;P004;1
V03999;2024-08-29;C004;P005;1
V04000;2023-01-05;C007;P005;3
V04001;2024-02-09;C001;P006;3
V04002;2022-02-16;C004;P005;4
V04003;2023-03-03;C009;P006;4
V04004;2023-01-10;C010;P010;4
V04005;2024-05-11;C002;P006;4
V04006;2023-12-25;C008;P007;4
V04007;2023-10-09;C004;P007;4
V04008;2022-07-13;C007;P001;1
V04009;2023-04-06;C010;P001;5
V04010;2022-09-25;C001;P004;3
V04011;2024-08-21;C008;P001;2
V04012;2024-04-17;C009;P002;3
V04013;2022-06-11;C010;P002;5
V04014;2024-08-11;C005;P010;4
V04015;2023-09-07;C008;P007;1
V04016;2022-02-19;C007;P003;1
V04017;2022-10-02;C008;P003;4
V04018;2023-07-08;C003;P008;1
V04019;2023-12-08;C001;P003;5
V04020;2024-01-06;C001;P004;2
V04021;2023-12-20;C001;P009;1
V04022;2022-08-18;C006;P007;4
V04023;2024-02-22;C003;P010;4
V04024;2022-03-17;C002;P008;3
V04025;2022-09-27;C005;P005;3
V04026;2022-08-05;C002;P003;1
V04027;2022-08-06;C001;P002;4
V04028;2022-08-15;C008;P008;4
V04029;2023-10-17;C001;P004;1
V04030;2022-07-06;C008;P007;2
V04031;2022-12-16;C002;P009;2
V04032;2024-05-30;C007;P004;2
V04033;2024-04-08;C004;P009;5
V04034;2023-08-08;C005;P006;1
V04035;2024-04-27;C009;P001;3
V04036;2023-06-07;C006;P010;3
V04037;2024-09-07;C001;P006;2
V04038;2024-05-26;C009;P008;3
V04039;2024-11-18;C010;P001;4
V04040;2024-05-12;C006;P010;5
V04041;2022-09-17;C002;P004;2
V04042;2023-03-15;C003;P005;4
V04043;2024-08-07;C004;P001;4
V04044;2024-02-16;C008;P010;2
V04045;2022-05-01;C001;P010;3
V04046;2022-01-20;C009;P002;2
V04047;2024-10-21;C006;P007;2
V04048;2024-12-12;C002;P006;1
V04049;2023-07-06;C002;P001;5
V04050;2023-10-01;C010;P009;3
V04051;2024-07-23;C002;P002;5
V04052;2023-06-15;C010;P002;2
V04053;2022-02-18;C005;P004;5
V04054;2024-11-12;C005;P007;3
V04055;2023-04-18;C006;P005;5
V04056;2024-06-16;C005;P001;5
V04057;2022-07-01;C006;P004;5
V04058;2022-08-13;C007;P005;4
V04059;2022-03-08;C010;P009;2
V04060;2024-10-01;C008;P005;3
V04061;2023-08-21;C003;P009;5
V04062;2022-09-25;C010;P005;4
V04063;2022-06-25;C007;P004;2
V04064;2024-06-14;C006;P008;4
V04065;2023-09-08;C006;P008;2
V04066;2022-03-31;C007;P001;5
V04067;2022-04-14;C002;P001;5
V04068;2024-04-06;C010;P007;2
V04069;2024-12-19;C003;P003;2
V04070;2023-02-17;C008;P008;3
V04071;2024-03-15;C007;P010;4
V04072;2022-09-19;C008;P006;1
V04073;2023-02-09;C002;P010;2
V04074;2023-10-30;C004;P006;3
V04075;2023-04-17;C008;P002;1
V04076;2023-07-25;C008;P005;5
V04077;2023-07-05;C002;P003;2
V04078;2024-11-10;C009;P010;5
V04079;2024-06-14;C009;P006;5
V04080;2023-07-08;C007;P005;4
V04081;2024-07-08;C003;P005;4
V04082;2022-03-22;C007;P010;2
V04083;2024-10-29;C004;P007;5
V04084;2022-11-20;C010;P007;5
V04085;2022-08-29;C006;P010;3
V04086;2023-04-04;C007;P006;4
V04087;2024-12-16;C002;P005;3
V04088;2024-04-20;C003;P003;5
V04089;2023-10-15;C007;P002;3
V04090;2023-07-16;C007;P008;3
V04091;2024-06-03;C008;P006;2
V04092;2023-01-19;C009;P007;4
V04093;2022-10-31;C004;P003;2
V04094;2022-01-20;C001;P008;5
V04095;2022-12-11;C006;P006;5
V04096;2022-05-16;C006;P003;2
V04097;2022-12-07;C008;P009;3
V04098;2023-02-13;C004;P001;4
V04099;2024-10-03;C008;P001;3
V04100;2022-10-31;C002;P002;2
V04101;2022-01-30;C004;P007;2
V04102;2024-01-06;C009;P002;5
V04103;2023-11-05;C009;P008;1
V04104;2022-01-04;C008;P004;5
V04105;2023-03-03;C005;P005;5
V04106;2023-03-23;C001;P005;4
V04107;2022-01-05;C003;P008;4
V04108;2022-05-05;C003;P010;4
V04109;2022-02-12;C004;P005;2
V04110;2022-02-07;C005;P006;2
V04111;2024-11-28;C007;P010;4
V04112;2024-02-11;C002;P003;2
V04113;2023-05-25;C005;P004;3
V04114;2023-08-21;C005;P006;2
V04115;2024-04-05;C007;P002;2
V04116;2024-07-17;C007;P007;3
V04117;2023-05-06;C003;P004;1
V04118;2022-08-16;C008;P009;4
V04119;2022-01-10;C007;P004;2
V04120;2022-01-07;C004;P003;1
V04121;2024-11-23;C004;P007;1
V04122;2024-12-03;C001;P005;4
V04123;2022-07-04;C005;P009;4
V04124;2022-09-06;C002;P010;2
V04125;2023-06-01;C002;P008;2
V04126;2022-09-01;C008;P002;3
V04127;2024-04-11;C007;P001;1
V04128;2022-01-06;C002;P001;1
V04129;2022-02-17;C005;P002;3
V04130;2022-07-09;C003;P008;2
V04131;2024-02-27;C002;P001;1
V04132;2022-11-08;C006;P008;3
V04133;2023-04-27;C003;P009;4
V04134;2022-10-12;C005;P002;2
V04135;2024-10-09;C009;P003;3
V04136;2023-02-17;C004;P010;3
V04137;2024-07-24;C002;P005;2
V04138;2024-12-25;C010;P006;4
V04139;2024-07-30;C007;P008;2
V04140;2022-04-02;C009;P007;4
V04141;2024-03-06;C007;P002;2
V04142;2022-01-19;C004;P004;5
V04143;2023-11-21;C007;P001;5
V04144;2023-09-07;C005;P005;4
V04145;2022-06-18;C008;P010;2
V04146;2024-05-20;C001;P005;2
V04147;2024-09-10;C005;P009;2
V04148;2023-06-13;C007;P005;3
V04149;2024-03-06;C006;P002;4
V04150;2023-05-17;C007;P005;1
V04151;2022-03-25;C009;P003;3
V04152;2022-04-14;C010;P004;3
V04153;2022-02-17;C007;P006;3
V04154;2024-11-20;C010;P006;3
V04155;2023-07-22;C009;P003;3
V04156;2023-03-25;C008;P009;1
V04157;2023-05-26;C001;P004;3
V04158;2024-06-08;C004;P004;2
V04159;2022-09-01;C007;P008;3
V04160;2022-07-18;C009;P003;3
V04161;2023-05-16;C009;P009;2
V04162;2024-07-01;C004;P008;1
V04163;2022-06-18;C001;P006;1
V04164;2022-07-16;C001;P007;1
V04165;2024-12-07;C005;P008;4
V04166;2022-06-24;C009;P010;3
V04167;2023-10-14;C004;P009;3
V04168;2022-07-09;C008;P002;5
V04169;2024-01-27;C010;P004;3
V04170;2023-06-15;C004;P001;3
V04171;2023-11-07;C007;P003;5
V04172;2024-10-23;C004;P007;3
V04173;2022-10-17;C002;P006;4
V04174;2023-09-25;C006;P007;3
V04175;2022-11-04;C010;P005;2
V04176;2022-02-07;C003;P008;1
V04177;2023-01-23;C003;P008;5
V04178;2023-06-17;C010;P002;5
V04179;2022-01-25;C002;P002;3
V04180;2022-05-21;C003;P006;2
V04181;2024-01-14;C008;P009;3
V04182;2023-02-21;C001;P009;4
V04183;2023-10-26;C007;P003;2
V04184;2023-05-05;C006;P002;5
V04185;2023-07-23;C010;P009;1
V04186;2024-04-25;C004;P008;3
V04187;2024-04-21;C005;P001;1
V04188;2022-03-03;C002;P009;2
V04189;2024-07-03;C001;P010;5
V04190;2023-10-21;C005;P005;1
V04191;2024-02-08;C001;P002;1
V04192;2023-05-28;C007;P001;4
V04193;2023-08-04;C003;P008;3
V04194;2023-07-14;C010;P010;4
V04195;2024-04-08;C002;P002;5
V04196;2024-06-03;C002;P002;2
V04197;2024-06-23;C009;P007;3
V04198;2022-10-31;C008;P002;4
V04199;2022-04-20;C003;P002;3
V04200;2022-07-15;C003;P005;2
V04201;2022-04-30;C009;P007;5
V04202;2022-10-10;C003;P005;5
V04203;2023-07-01;C005;P005;5
V04204;2022-02-02;C008;P007;4
V04205;2022-10-13;C002;P002;2
V04206;2022-07-07;C009;P002;3
V04207;2024-11-04;C004;P010;4
V04208;2022-11-08;C001;P009;2
V04209;2022-10-10;C002;P004;3
V04210;2023-04-01;C009;P001;2
V04211;2024-11-17;C002;P010;5
V04212;2024-07-03;C008;P008;5
V04213;2023-08-15;C010;P006;5
V04214;2022-01-03;C007;P005;4
V04215;2022-11-02;C001;P003;3
V04216;2024-03-11;C008;P005;5
V04217;2022-10-16;C006;P008;1
V04218;2022-03-10;C008;P004;3
V04219;2024-12-23;C009;P009;2
V04220;2023-12-11;C010;P009;1
V04221;2024-10-22;C009;P006;1
V04222;2022-05-24;C005;P003;4
V04223;2024-10-14;C010;P004;3
V04224;2023-06-21;C008;P008;1
V04225;2023-10-28;C005;P008;3
V04226;2022-10-06;C010;P005;3
V04227;2024-08-15;C010;P009;1
V04228;2023-04-11;C008;P008;5
V04229;2024-01-05;C010;P008;2
V04230;2023-01-30;C010;P001;3
V04231;2024-04-22;C001;P001;4
V04232;2023-10-01;C006;P008;5
V04233;2022-11-24;C003;P009;2
V04234;2023-04-01;C003;P009;2
V04235;2023-12-07;C002;P002;1
V04236;2024-07-19;C008;P003;3
V04237;2022-02-05;C002;P006;4
V04238;2022-01-18;C002;P004;5
V04239;2023-08-27;C005;P003;2
V04240;2022-06-28;C009;P006;3
V04241;2022-11-23;C007;P002;3
V04242;2022-07-13;C006;P003;2
V04243;2022-10-13;C007;P002;1
V04244;2023-11-11;C006;P009;1
V04245;2022-08-08;C009;P001;5
V04246;2022-08-26;C002;P009;1
V04247;2024-05-07;C009;P003;2
V04248;2022-05-23;C010;P003;3
V04249;2022-12-28;C009;P007;4
V04250;2023-11-02;C002;P008;3
V04251;2023-12-10;C001;P010;2
V04252;2022-02-06;C007;P010;4
V04253;2023-08-11;C002;P001;5
V04254;2024-03-25;C008;P010;4
V04255;2022-08-23;C004;P007;2
V04256;2022-03-06;C006;P007;3
V04257;2022-05-05;C007;P007;2
V04258;2024-08-09;C004;P001;1
V04259;2022-12-21;C002;P003;1
V04260;2023-03-25;C007;P009;3
V04261;2022-04-24;C004;P007;4
V04262;2023-06-26;C002;P006;1
V04263;2024-05-23;C003;P004;4
V04264;2024-04-16;C010;P009;4
V04265;2022-02-18;C008;P004;5
V04266;2022-04-21;C006;P010;4
V04267;2022-06-24;C006;P006;1
V04268;2022-09-19;C008;P008;1
V04269;2023-05-12;C003;P002;4
V04270;2024-12-05;C007;P007;5
V04271;2022-10-21;C002;P005;4
V04272;2024-07-27;C007;P007;2
V04273;2022-06-27;C010;P009;4
V04274;2022-03-02;C005;P003;3
V04275;2022-07-03;C010;P002;5
V04276;2022-12-26;C007;P001;1
V04277;2023-02-15;C004;P001;2
V04278;2022-09-18;C008;P004;1
V04279;2024-05-24;C009;P008;5
V04280;2022-05-21;C009;P001;4
V04281;2023-12-20;C002;P010;5
V04282;2022-07-03;C002;P001;1
V04283;2022-09-14;C010;P008;4
V04284;2022-03-02;C004;P001;3
V04285;2023-06-26;C009;P004;1
V04286;2024-12-26;C010;P008;4
V04287;2024-02-06;C010;P009;1
V04288;2022-01-24;C010;P001;3
V04289;2024-10-16;C001;P009;4
V04290;2024-05-29;C007;P009;1
V04291;2024-06-10;C009;P007;3
V04292;2023-10-28;C003;P007;5
V04293;2023-04-05;C001;P010;1
V04294;2023-06-14;C002;P004;1
V04295;2023-10-02;C004;P003;1
V04296;2024-02-21;C001;P001;2
V04297;2022-04-05;C008;P008;3
V04298;2023-09-18;C002;P001;1
V04299;2022-12-30;C007;P010;2
V04300;2022-10-23;C008;P009;2
V04301;2024-06-19;C006;P004;1
V04302;2024-05-08;C004;P005;4
V04303;2023-03-25;C003;P009;1
V04304;2023-09-07;C002;P005;1
V04305;2024-02-24;C007;P010;3
V04306;2022-02-21;C004;P003;1
V04307;2022-08-08;C004;P007;2
V04308;2022-06-30;C007;P008;4
V04309;2023-11-13;C002;P005;2
V04310;2023-04-30;C004;P009;5
V04311;2022-01-15;C002;P008;5
V04312;2024-01-20;C008;P007;5
V04313;2024-10-19;C010;P003;4
V04314;2023-02-24;C009;P010;5
V04315;2023-09-26;C006;P007;2
V04316;2024-10-04;C005;P006;2
V04317;2022-11-01;C010;P001;1
V04318;2023-06-16;C001;P008;2
V04319;2023-04-27;C001;P005;1
V04320;2023-12-18;C005;P005;5
V04321;2024-05-13;C010;P006;4
V04322;2022-06-20;C001;P007;1
V04323;2024-10-02;C004;P006;3
V04324;2024-04-19;C008;P008;5
V04325;2024-12-31;C003;P003;5
V04326;2022-12-13;C010;P007;3
V04327;2022-12-01;C006;P008;2
V04328;2023-10-13;C005;P007;3
V04329;2022-07-27;C006;P006;1
V04330;2022-09-16;C009;P005;4
V04331;2024-07-28;C006;P002;5
V04332;2023-01-11;C009;P010;4
V04333;2024-03-18;C004;P009;4
V04334;2024-07-16;C006;P003;5
V04335;2022-01-08;C007;P009;5
V04336;2024-11-09;C004;P002;4
V04337;2024-03-13;C010;P008;5
V04338;2024-05-06;C010;P010;3
V04339;2024-03-04;C009;P005;2
V04340;2023-12-21;C002;P008;1
V04341;2024-03-30;C003;P008;1
V04342;2022-11-09;C008;P010;1
V04343;2022-09-24;C005;P006;3
V04344;2023-07-20;C004;P001;1
V04345;2022-06-06;C010;P001;3
V04346;2024-06-24;C003;P004;3
V04347;2024-04-17;C003;P005;2
V04348;2024-06-24;C006;P006;3
V04349;2024-11-11;C006;P003;4
V04350;2023-07-07;C002;P003;1
V04351;2023-08-24;C008;P001;4
V04352;2024-08-27;C005;P003;2
V04353;2024-08-14;C002;P007;4
V04354;2022-06-14;C010;P003;2
V04355;2022-11-23;C003;P007;2
V04356;2022-05-04;C006;P010;5
V04357;2023-03-02;C009;P004;4
V04358;2024-01-11;C002;P001;1
V04359;2022-01-31;C005;P004;3
V04360;2022-03-16;C008;P003;5
V04361;2024-04-25;C007;P007;3
V04362;2022-08-11;C003;P005;2
V04363;2024-11-11;C002;P006;5
V04364;2023-09-14;C003;P003;3
V04365;2024-10-22;C004;P006;5
V04366;2024-09-16;C007;P008;5
V04367;2023-09-10;C001;P004;3
V04368;2022-10-26;C002;P004;4
V04369;2022-09-15;C009;P001;3
V04370;2023-04-27;C007;P010;4
V04371;2023-10-04;C004;P001;4
V04372;2023-07-11;C010;P008;2
V04373;2023-03-06;C010;P005;4
V04374;2023-09-22;C005;P001;5
V04375;2022-04-20;C006;P007;5
V04376;2023-09-22;C005;P004;2
V04377;2024-05-08;C002;P006;5
V04378;2024-02-14;C004;P002;2
V04379;2022-11-09;C009;P007;1
V04380;2022-08-15;C005;P009;3
V04381;2022-11-05;C006;P006;3
V04382;2022-06-27;C004;P003;4
V04383;2023-11-20;C002;P003;4
V04384;2024-06-05;C006;P005;5
V04385;2023-06-02;C007;P008;4
V04386;2023-12-31;C004;P007;5
V04387;2022-12-02;C001;P008;5
V04388;2024-01-01;C010;P006;2
V04389;2023-06-10;C004;P002;4
V04390;2022-12-19;C001;P003;4
V04391;2022-02-05;C008;P006;4
V04392;2024-03-29;C010;P009;1
V04393;2023-07-21;C007;P004;4
V04394;2023-08-03;C009;P008;3
V04395;2022-06-30;C006;P010;1
V04396;2022-09-11;C010;P010;1
V04397;2022-07-27;C001;P001;3
V04398;2024-10-06;C010;P001;5
V04399;2023-02-05;C007;P006;2
V04400;2022-06-14;C005;P004;5
V04401;2024-12-23;C006;P007;3
V04402;2022-10-28;C010;P007;5
V04403;2024-08-07;C009;P010;1
V04404;2023-05-26;C008;P004;3
V04405;2022-01-06;C003;P004;1
V04406;2024-05-28;C005;P003;3
V04407;2023-04-24;C001;P008;2
V04408;2023-09-21;C009;P007;5
V04409;2023-04-07;C010;P004;1
V04410;2023-11-22;C010;P004;2
V04411;2023-08-12;C003;P005;3
V04412;2024-10-21;C002;P003;4
V04413;2024-10-26;C008;P003;1
V04414;2023-01-02;C008;P009;2
V04415;2022-05-13;C004;P006;5
V04416;2024-12-17;C006;P007;3
V04417;2024-11-24;C002;P003;5
V04418;2023-07-22;C007;P009;4
V04419;2024-05-09;C007;P004;5
V04420;2022-02-17;C009;P008;4
V04421;2024-04-09;C002;P003;4
V04422;2024-04-09;C002;P004;1
V04423;2023-06-16;C004;P008;5
V04424;2022-02-07;C004;P003;4
V04425;2023-12-13;C010;P003;2
V04426;2022-07-21;C008;P006;3
V04427;2022-07-26;C004;P010;3
V04428;2022-03-31;C007;P004;4
V04429;2023-01-08;C008;P002;4
V04430;2022-07-06;C001;P001;1
V04431;2022-11-26;C008;P004;4
V04432;2024-01-30;C003;P004;3
V04433;2023-09-29;C002;P008;1
V04434;2023-02-06;C008;P001;2
V04435;2023-07-26;C004;P001;1
V04436;2022-06-18;C005;P009;1
V04437;2023-01-17;C001;P010;1
V04438;2023-05-22;C003;P005;5
V04439;2022-03-02;C005;P003;3
V04440;2022-08-31;C003;P004;2
V04441;2024-04-02;C003;P005;4
V04442;2022-04-15;C003;P001;2
V04443;2023-09-29;C005;P004;2
V04444;2024-12-17;C002;P008;4
V04445;2024-05-18;C010;P001;3
V04446;2022-01-09;C009;P005;3
V04447;2023-05-06;C004;P004;1
V04448;2024-10-14;C001;P004;5
V04449;2022-10-19;C007;P004;1
V04450;2022-07-25;C004;P004;2
V04451;2024-10-31;C003;P002;3
V04452;2024-02-28;C004;P009;3
V04453;2022-04-19;C007;P009;5
V04454;2022-04-30;C006;P004;3
V04455;2023-02-19;C005;P009;1
V04456;2022-12-01;C001;P005;5
V04457;2022-05-08;C002;P006;3
V04458;2023-02-17;C009;P007;5
V04459;2022-08-04;C002;P002;2
V04460;2024-07-03;C005;P003;3
V04461;2022-04-12;C005;P006;4
V04462;2022-06-14;C005;P008;3
V04463;2022-07-03;C003;P009;2
V04464;2023-07-20;C005;P001;3
V04465;2022-03-08;C009;P005;2
V04466;2022-01-28;C005;P008;3
V04467;2023-03-06;C003;P004;2
V04468;2023-09-02;C001;P008;4
V04469;2024-08-30;C003;P002;4
V04470;2022-08-28;C005;P010;5
